,-5012569.557,-101.922,
,-5012569.557,-101.922,
,-5012569.558,-101.921,
,-5012569.559,-101.921,
,-5012569.560,-101.921,
,-5012569.560,-101.921,
,-5012569.561,-101.922,
,-5012569.562,-101.922,
,-5012569.564,-101.922,
,-5012569.564,-101.922,
,-5012569.565,-101.922,
,-5012569.565,-101.922,
,-5012569.565,-101.922,
,-5012569.566,-101.921,
,-5012569.567,-101.919,
,-5012569.567,-101.919,
,-5012569.567,-101.918,
,-5012569.567,-101.917,
,-5012569.566,-101.915,
,-5012569.567,-101.914,
,-5012569.567,-101.914,
,-5012569.568,-101.914,
,-5012569.569,-101.914,
,-5012569.569,-101.913,
,-5012569.570,-101.913,
,-5012569.571,-101.913,
,-5012569.572,-101.912,
,-5012569.574,-101.911,
,-5012569.575,-101.911,
,-5012569.577,-101.911,
,-5012569.578,-101.910,
,-5012569.579,-101.910,
,-5012569.580,-101.910,
,-5012569.580,-101.910,
,-5012569.581,-101.910,
,-5012569.583,-101.909,
,-5012569.586,-101.909,
,-5012569.586,-101.909,
,-5012569.587,-101.909,
,-5012569.591,-101.909,
,-5012569.594,-101.908,
,-5012569.595,-101.908,
,-5012569.595,-101.908,
,-5012569.596,-101.908,
,-5012569.597,-101.908,
,-5012569.597,-101.907,
,-5012569.598,-101.907,
,-5012569.598,-101.907,
,-5012569.599,-101.907,
,-5012569.599,-101.906,
,-5012569.600,-101.906,
,-5012569.601,-101.905,
,-5012569.601,-101.904,
,-5012569.602,-101.903,
,-5012569.602,-101.901,
,-5012569.602,-101.898,
,-5012569.602,-101.897,
,-5012569.603,-101.896,
,-5012569.604,-101.895,
,-5012569.605,-101.894,
,-5012569.606,-101.894,
,-5012569.606,-101.894,
,-5012569.608,-101.893,
,-5012569.609,-101.892,
,-5012569.610,-101.891,
,-5012569.611,-101.890,
,-5012569.611,-101.889,
,-5012569.611,-101.888,
,-5012569.611,-101.888,
,-5012569.612,-101.887,
,-5012569.612,-101.887,
,-5012569.613,-101.887,
,-5012569.615,-101.883,
,-5012569.617,-101.879,
,-5012569.618,-101.878,
,-5012569.620,-101.877,
,-5012569.620,-101.877,
,-5012569.621,-101.877,
,-5012569.621,-101.876,
,-5012569.622,-101.874,
,-5012569.623,-101.874,
,-5012569.623,-101.874,
,-5012569.624,-101.873,
,-5012569.626,-101.873,
,-5012569.626,-101.871,
,-5012569.627,-101.870,
,-5012569.627,-101.869,
,-5012569.627,-101.868,
,-5012569.628,-101.867,
,-5012569.628,-101.866,
,-5012569.628,-101.861,
,-5012569.628,-101.856,
,-5012569.628,-101.855,
,-5012569.627,-101.853,
,-5012569.627,-101.851,
,-5012569.627,-101.849,
,-5012569.627,-101.848,
,-5012569.628,-101.848,
,-5012569.628,-101.846,
,-5012569.628,-101.845,
,-5012569.628,-101.844,
,-5012569.628,-101.843,
,-5012569.628,-101.842,
,-5012569.628,-101.841,
,-5012569.629,-101.841,
,-5012569.629,-101.841,
,-5012569.630,-101.840,
,-5012569.630,-101.840,
,-5012569.629,-101.838,
,-5012569.628,-101.836,
,-5012569.626,-101.832,
,-5012569.624,-101.829,
,-5012569.624,-101.827,
,-5012569.624,-101.826,
,-5012569.624,-101.825,
,-5012569.624,-101.824,
,-5012569.624,-101.824,
,-5012569.624,-101.823,
,-5012569.624,-101.822,
,-5012569.624,-101.821,
,-5012569.623,-101.820,
,-5012569.623,-101.818,
,-5012569.622,-101.816,
,-5012569.621,-101.815,
,-5012569.621,-101.813,
,-5012569.621,-101.812,
,-5012569.620,-101.810,
,-5012569.620,-101.809,
,-5012569.619,-101.808,
,-5012569.618,-101.806,
,-5012569.618,-101.805,
,-5012569.618,-101.805,
,-5012569.618,-101.804,
,-5012569.619,-101.802,
,-5012569.620,-101.800,
,-5012569.620,-101.799,
,-5012569.621,-101.799,
,-5012569.621,-101.797,
,-5012569.622,-101.796,
,-5012569.623,-101.796,
,-5012569.623,-101.796,
,-5012569.624,-101.794,
,-5012569.625,-101.793,
,-5012569.625,-101.792,
,-5012569.626,-101.791,
,-5012569.626,-101.791,
,-5012569.627,-101.790,
,-5012569.627,-101.789,
,-5012569.627,-101.788,
,-5012569.627,-101.787,
,-5012569.628,-101.786,
,-5012569.628,-101.786,
,-5012569.629,-101.785,
,-5012569.629,-101.784,
,-5012569.629,-101.783,
,-5012569.630,-101.782,
,-5012569.631,-101.782,
,-5012569.632,-101.782,
,-5012569.632,-101.781,
,-5012569.633,-101.781,
,-5012569.633,-101.780,
,-5012569.633,-101.779,
,-5012569.634,-101.779,
,-5012569.634,-101.779,
,-5012569.635,-101.779,
,-5012569.635,-101.778,
,-5012569.636,-101.778,
,-5012569.637,-101.777,
,-5012569.637,-101.775,
,-5012569.637,-101.774,
,-5012569.638,-101.773,
,-5012569.638,-101.773,
,-5012569.639,-101.773,
,-5012569.639,-101.772,
,-5012569.640,-101.771,
,-5012569.640,-101.770,
,-5012569.640,-101.769,
,-5012569.640,-101.768,
,-5012569.640,-101.767,
,-5012569.640,-101.766,
,-5012569.640,-101.765,
,-5012569.640,-101.765,
,-5012569.640,-101.762,
,-5012569.641,-101.760,
,-5012569.641,-101.760,
,-5012569.641,-101.759,
,-5012569.641,-101.757,
,-5012569.641,-101.756,
,-5012569.641,-101.754,
,-5012569.642,-101.753,
,-5012569.642,-101.751,
,-5012569.642,-101.750,
,-5012569.642,-101.749,
,-5012569.642,-101.747,
,-5012569.643,-101.746,
,-5012569.644,-101.743,
,-5012569.645,-101.741,
,-5012569.646,-101.740,
,-5012569.646,-101.740,
,-5012569.646,-101.739,
,-5012569.647,-101.739,
,-5012569.647,-101.738,
,-5012569.648,-101.737,
,-5012569.648,-101.736,
,-5012569.648,-101.734,
,-5012569.648,-101.733,
,-5012569.648,-101.732,
,-5012569.649,-101.731,
,-5012569.649,-101.730,
,-5012569.649,-101.730,
,-5012569.651,-101.728,
,-5012569.652,-101.726,
,-5012569.652,-101.724,
,-5012569.652,-101.723,
,-5012569.652,-101.722,
,-5012569.653,-101.721,
,-5012569.653,-101.721,
,-5012569.653,-101.720,
,-5012569.654,-101.720,
,-5012569.654,-101.720,
,-5012569.655,-101.718,
,-5012569.656,-101.717,
,-5012569.656,-101.716,
,-5012569.656,-101.715,
,-5012569.655,-101.712,
,-5012569.654,-101.710,
,-5012569.654,-101.709,
,-5012569.653,-101.708,
,-5012569.652,-101.708,
,-5012569.652,-101.707,
,-5012569.650,-101.707,
,-5012569.649,-101.707,
,-5012569.648,-101.706,
,-5012569.646,-101.705,
,-5012569.646,-101.704,
,-5012569.645,-101.703,
,-5012569.644,-101.702,
,-5012569.643,-101.701,
,-5012569.642,-101.699,
,-5012569.640,-101.697,
,-5012569.640,-101.697,
,-5012569.640,-101.697,
,-5012569.639,-101.697,
,-5012569.639,-101.696,
,-5012569.638,-101.695,
,-5012569.638,-101.694,
,-5012569.637,-101.692,
,-5012569.637,-101.690,
,-5012569.636,-101.689,
,-5012569.635,-101.687,
,-5012569.634,-101.687,
,-5012569.634,-101.687,
,-5012569.633,-101.686,
,-5012569.633,-101.685,
,-5012569.633,-101.685,
,-5012569.632,-101.685,
,-5012569.631,-101.684,
,-5012569.630,-101.683,
,-5012569.629,-101.683,
,-5012569.629,-101.683,
,-5012569.628,-101.682,
,-5012569.627,-101.682,
,-5012569.627,-101.681,
,-5012569.626,-101.681,
,-5012569.625,-101.679,
,-5012569.624,-101.678,
,-5012569.623,-101.677,
,-5012569.621,-101.676,
,-5012569.617,-101.669,
,-5012569.612,-101.663,
,-5012569.625,-101.655,
,-5012569.638,-101.646,
,-5012569.644,-101.643,
,-5012569.651,-101.639,
,-5012569.654,-101.642,
,-5012569.657,-101.644,
,-5012569.658,-101.641,
,-5012569.659,-101.639,
,-5012569.668,-101.644,
,-5012569.677,-101.648,
,-5012569.677,-101.647,
,-5012569.678,-101.646,
,-5012569.677,-101.645,
,-5012569.676,-101.643,
,-5012569.675,-101.642,
,-5012569.675,-101.640,
,-5012569.675,-101.640,
,-5012569.676,-101.639,
,-5012569.676,-101.638,
,-5012569.676,-101.637,
,-5012569.677,-101.636,
,-5012569.678,-101.635,
,-5012569.678,-101.635,
,-5012569.678,-101.634,
,-5012569.679,-101.634,
,-5012569.679,-101.634,
,-5012569.680,-101.632,
,-5012569.681,-101.631,
,-5012569.682,-101.629,
,-5012569.682,-101.627,
,-5012569.683,-101.625,
,-5012569.685,-101.622,
,-5012569.686,-101.623,
,-5012569.686,-101.623,
,-5012569.687,-101.624,
,-5012569.688,-101.624,
,-5012569.689,-101.623,
,-5012569.690,-101.622,
,-5012569.691,-101.621,
,-5012569.691,-101.620,
,-5012569.692,-101.619,
,-5012569.692,-101.619,
,-5012569.694,-101.619,
,-5012569.696,-101.619,
,-5012569.696,-101.619,
,-5012569.697,-101.620,
,-5012569.698,-101.619,
,-5012569.699,-101.619,
,-5012569.699,-101.620,
,-5012569.700,-101.620,
,-5012569.701,-101.620,
,-5012569.703,-101.620,
,-5012569.703,-101.619,
,-5012569.704,-101.619,
,-5012569.704,-101.619,
,-5012569.705,-101.619,
,-5012569.705,-101.619,
,-5012569.705,-101.618,
,-5012569.706,-101.617,
,-5012569.706,-101.617,
,-5012569.707,-101.617,
,-5012569.708,-101.616,
,-5012569.709,-101.616,
,-5012569.709,-101.616,
,-5012569.710,-101.616,
,-5012569.711,-101.615,
,-5012569.711,-101.614,
,-5012569.712,-101.614,
,-5012569.713,-101.614,
,-5012569.713,-101.613,
,-5012569.714,-101.613,
,-5012569.715,-101.613,
,-5012569.716,-101.613,
,-5012569.716,-101.612,
,-5012569.717,-101.612,
,-5012569.718,-101.612,
,-5012569.721,-101.632,
,-5012569.723,-101.653,
,-5012569.725,-101.652,
,-5012569.726,-101.652,
,-5012569.727,-101.653,
,-5012569.727,-101.653,
,-5012569.727,-101.653,
,-5012569.728,-101.653,
,-5012569.728,-101.654,
,-5012569.729,-101.655,
,-5012569.730,-101.656,
,-5012569.731,-101.656,
,-5012569.732,-101.657,
,-5012569.732,-101.657,
,-5012569.732,-101.657,
,-5012569.733,-101.657,
,-5012569.734,-101.658,
,-5012569.734,-101.658,
,-5012569.735,-101.658,
,-5012569.736,-101.659,
,-5012569.737,-101.659,
,-5012569.738,-101.659,
,-5012569.738,-101.658,
,-5012569.739,-101.658,
,-5012569.739,-101.657,
,-5012569.739,-101.656,
,-5012569.738,-101.655,
,-5012569.738,-101.654,
,-5012569.738,-101.652,
,-5012569.738,-101.652,
,-5012569.738,-101.650,
,-5012569.738,-101.649,
,-5012569.739,-101.647,
,-5012569.741,-101.646,
,-5012569.740,-101.645,
,-5012569.740,-101.644,
,-5012569.738,-101.644,
,-5012569.737,-101.644,
,-5012569.736,-101.644,
,-5012569.736,-101.642,
,-5012569.736,-101.641,
,-5012569.737,-101.640,
,-5012569.737,-101.639,
,-5012569.737,-101.638,
,-5012569.737,-101.638,
,-5012569.737,-101.637,
,-5012569.738,-101.635,
,-5012569.738,-101.634,
,-5012569.738,-101.633,
,-5012569.739,-101.632,
,-5012569.740,-101.631,
,-5012569.740,-101.630,
,-5012569.740,-101.630,
,-5012569.740,-101.629,
,-5012569.740,-101.628,
,-5012569.740,-101.627,
,-5012569.741,-101.626,
,-5012569.741,-101.625,
,-5012569.741,-101.624,
,-5012569.742,-101.623,
,-5012569.742,-101.622,
,-5012569.743,-101.621,
,-5012569.743,-101.619,
,-5012569.743,-101.619,
,-5012569.743,-101.618,
,-5012569.744,-101.617,
,-5012569.744,-101.616,
,-5012569.745,-101.617,
,-5012569.746,-101.619,
,-5012569.746,-101.619,
,-5012569.747,-101.619,
,-5012569.747,-101.619,
,-5012569.748,-101.619,
,-5012569.748,-101.618,
,-5012569.749,-101.618,
,-5012569.750,-101.618,
,-5012569.751,-101.619,
,-5012569.752,-101.619,
,-5012569.753,-101.619,
,-5012569.754,-101.619,
,-5012569.754,-101.620,
,-5012569.755,-101.620,
,-5012569.756,-101.620,
,-5012569.757,-101.619,
,-5012569.759,-101.618,
,-5012569.760,-101.616,
,-5012569.761,-101.615,
,-5012569.761,-101.614,
,-5012569.761,-101.614,
,-5012569.762,-101.613,
,-5012569.762,-101.612,
,-5012569.763,-101.612,
,-5012569.763,-101.611,
,-5012569.766,-101.606,
,-5012569.770,-101.601,
,-5012569.771,-101.597,
,-5012569.772,-101.594,
,-5012569.773,-101.593,
,-5012569.773,-101.592,
,-5012569.773,-101.590,
,-5012569.774,-101.588,
,-5012569.775,-101.588,
,-5012569.776,-101.588,
,-5012569.777,-101.589,
,-5012569.778,-101.591,
,-5012569.779,-101.591,
,-5012569.779,-101.591,
,-5012569.780,-101.592,
,-5012569.782,-101.592,
,-5012569.783,-101.592,
,-5012569.784,-101.592,
,-5012569.784,-101.592,
,-5012569.784,-101.593,
,-5012569.784,-101.594,
,-5012569.785,-101.595,
,-5012569.785,-101.596,
,-5012569.786,-101.596,
,-5012569.786,-101.597,
,-5012569.787,-101.597,
,-5012569.787,-101.597,
,-5012569.788,-101.596,
,-5012569.789,-101.595,
,-5012569.790,-101.595,
,-5012569.790,-101.594,
,-5012569.791,-101.594,
,-5012569.792,-101.593,
,-5012569.792,-101.591,
,-5012569.792,-101.589,
,-5012569.792,-101.588,
,-5012569.793,-101.587,
,-5012569.794,-101.587,
,-5012569.795,-101.587,
,-5012569.796,-101.586,
,-5012569.796,-101.585,
,-5012569.797,-101.585,
,-5012569.798,-101.586,
,-5012569.798,-101.600,
,-5012569.798,-101.615,
,-5012569.798,-101.615,
,-5012569.798,-101.616,
,-5012569.798,-101.622,
,-5012569.798,-101.628,
,-5012569.799,-101.628,
,-5012569.799,-101.633,
,-5012569.799,-101.638,
,-5012569.799,-101.639,
,-5012569.803,-101.639,
,-5012569.806,-101.638,
,-5012569.806,-101.638,
,-5012569.807,-101.638,
,-5012569.809,-101.638,
,-5012569.810,-101.638,
,-5012569.811,-101.637,
,-5012569.811,-101.637,
,-5012569.816,-101.637,
,-5012569.820,-101.637,
,-5012569.820,-101.636,
,-5012569.824,-101.636,
,-5012569.828,-101.636,
,-5012569.829,-101.635,
,-5012569.834,-101.635,
,-5012569.838,-101.635,
,-5012569.839,-101.634,
,-5012569.839,-101.634,
,-5012569.839,-101.626,
,-5012569.839,-101.619,
,-5012569.840,-101.618,
,-5012569.840,-101.618,
,-5012569.845,-101.618,
,-5012569.849,-101.618,
,-5012569.850,-101.617,
,-5012569.850,-101.617,
,-5012569.851,-101.617,
,-5012569.852,-101.617,
,-5012569.853,-101.617,
,-5012569.853,-101.617,
,-5012569.854,-101.618,
,-5012569.860,-101.618,
,-5012569.867,-101.618,
,-5012569.867,-101.618,
,-5012569.867,-101.619,
,-5012569.867,-101.620,
,-5012569.867,-101.622,
,-5012569.867,-101.623,
,-5012569.868,-101.624,
,-5012569.868,-101.627,
,-5012569.868,-101.630,
,-5012569.868,-101.631,
,-5012569.868,-101.631,
,-5012569.868,-101.632,
,-5012569.868,-101.633,
,-5012569.869,-101.633,
,-5012569.869,-101.633,
,-5012569.870,-101.632,
,-5012569.870,-101.631,
,-5012569.870,-101.631,
,-5012569.871,-101.631,
,-5012569.871,-101.631,
,-5012569.872,-101.631,
,-5012569.872,-101.630,
,-5012569.873,-101.629,
,-5012569.874,-101.629,
,-5012569.874,-101.624,
,-5012569.874,-101.619,
,-5012569.874,-101.618,
,-5012569.876,-101.618,
,-5012569.879,-101.618,
,-5012569.879,-101.618,
,-5012569.880,-101.619,
,-5012569.880,-101.620,
,-5012569.880,-101.622,
,-5012569.879,-101.622,
,-5012569.879,-101.624,
,-5012569.879,-101.626,
,-5012569.879,-101.627,
,-5012569.879,-101.627,
,-5012569.879,-101.628,
,-5012569.880,-101.628,
,-5012569.881,-101.627,
,-5012569.882,-101.624,
,-5012569.884,-101.622,
,-5012569.885,-101.618,
,-5012569.886,-101.614,
,-5012569.888,-101.611,
,-5012569.890,-101.608,
,-5012569.890,-101.607,
,-5012569.890,-101.606,
,-5012569.890,-101.606,
,-5012569.891,-101.605,
,-5012569.892,-101.604,
,-5012569.892,-101.603,
,-5012569.893,-101.601,
,-5012569.894,-101.599,
,-5012569.894,-101.598,
,-5012569.895,-101.597,
,-5012569.895,-101.597,
,-5012569.895,-101.596,
,-5012569.896,-101.595,
,-5012569.897,-101.594,
,-5012569.897,-101.592,
,-5012569.898,-101.591,
,-5012569.899,-101.589,
,-5012569.900,-101.588,
,-5012569.900,-101.587,
,-5012569.900,-101.586,
,-5012569.901,-101.585,
,-5012569.902,-101.583,
,-5012569.903,-101.580,
,-5012569.905,-101.578,
,-5012569.906,-101.576,
,-5012569.907,-101.574,
,-5012569.908,-101.572,
,-5012569.908,-101.571,
,-5012569.910,-101.568,
,-5012569.912,-101.564,
,-5012569.912,-101.564,
,-5012569.912,-101.563,
,-5012569.912,-101.562,
,-5012569.912,-101.561,
,-5012569.912,-101.559,
,-5012569.912,-101.557,
,-5012569.913,-101.556,
,-5012569.913,-101.554,
,-5012569.913,-101.552,
,-5012569.913,-101.550,
,-5012569.913,-101.549,
,-5012569.915,-101.547,
,-5012569.916,-101.545,
,-5012569.916,-101.544,
,-5012569.917,-101.543,
,-5012569.917,-101.543,
,-5012569.918,-101.542,
,-5012569.918,-101.541,
,-5012569.919,-101.539,
,-5012569.921,-101.537,
,-5012569.922,-101.534,
,-5012569.923,-101.532,
,-5012569.924,-101.531,
,-5012569.924,-101.530,
,-5012569.924,-101.529,
,-5012569.925,-101.527,
,-5012569.927,-101.526,
,-5012569.927,-101.524,
,-5012569.928,-101.523,
,-5012569.928,-101.522,
,-5012569.929,-101.520,
,-5012569.930,-101.519,
,-5012569.932,-101.518,
,-5012569.933,-101.517,
,-5012569.934,-101.516,
,-5012569.934,-101.516,
,-5012569.935,-101.516,
,-5012569.936,-101.514,
,-5012569.937,-101.513,
,-5012569.937,-101.513,
,-5012569.938,-101.513,
,-5012569.938,-101.512,
,-5012569.938,-101.512,
,-5012569.939,-101.511,
,-5012569.940,-101.510,
,-5012569.941,-101.509,
,-5012569.942,-101.508,
,-5012569.943,-101.508,
,-5012569.943,-101.508,
,-5012569.943,-101.507,
,-5012569.944,-101.506,
,-5012569.947,-101.504,
,-5012569.949,-101.502,
,-5012569.950,-101.501,
,-5012569.951,-101.501,
,-5012569.951,-101.500,
,-5012569.952,-101.500,
,-5012569.952,-101.499,
,-5012569.954,-101.497,
,-5012569.956,-101.495,
,-5012569.958,-101.495,
,-5012569.959,-101.495,
,-5012569.960,-101.496,
,-5012569.960,-101.497,
,-5012569.963,-101.498,
,-5012569.966,-101.500,
,-5012569.966,-101.500,
,-5012569.967,-101.500,
,-5012569.968,-101.501,
,-5012569.970,-101.502,
,-5012569.970,-101.502,
,-5012569.971,-101.502,
,-5012569.971,-101.503,
,-5012569.972,-101.504,
,-5012569.973,-101.504,
,-5012569.973,-101.504,
,-5012569.974,-101.505,
,-5012569.974,-101.506,
,-5012569.975,-101.506,
,-5012569.975,-101.507,
,-5012569.976,-101.507,
,-5012569.976,-101.507,
,-5012569.977,-101.508,
,-5012569.979,-101.509,
,-5012569.980,-101.512,
,-5012569.982,-101.514,
,-5012569.983,-101.514,
,-5012569.984,-101.514,
,-5012569.984,-101.491,
,-5012569.983,-101.468,
,-5012569.983,-101.457,
,-5012569.982,-101.447,
,-5012569.991,-101.447,
,-5012570.000,-101.447,
,-5012570.000,-101.446,
,-5012570.000,-101.446,
,-5012570.002,-101.446,
,-5012570.003,-101.446,
,-5012570.004,-101.444,
,-5012570.005,-101.442,
,-5012570.005,-101.441,
,-5012570.005,-101.441,
,-5012570.007,-101.429,
,-5012570.009,-101.417,
,-5012570.011,-101.412,
,-5012570.012,-101.406,
,-5012570.013,-101.406,
,-5012570.014,-101.407,
,-5012570.015,-101.408,
,-5012570.016,-101.409,
,-5012570.017,-101.409,
,-5012570.017,-101.409,
,-5012570.018,-101.409,
,-5012570.018,-101.409,
,-5012570.019,-101.409,
,-5012570.019,-101.410,
,-5012570.020,-101.410,
,-5012570.022,-101.410,
,-5012570.024,-101.410,
,-5012570.024,-101.409,
,-5012570.025,-101.409,
,-5012570.026,-101.408,
,-5012570.027,-101.408,
,-5012570.027,-101.409,
,-5012570.029,-101.412,
,-5012570.031,-101.415,
,-5012570.032,-101.416,
,-5012570.032,-101.416,
,-5012570.033,-101.417,
,-5012570.034,-101.419,
,-5012570.035,-101.419,
,-5012570.036,-101.418,
,-5012570.037,-101.420,
,-5012570.038,-101.421,
,-5012570.039,-101.423,
,-5012570.040,-101.424,
,-5012570.041,-101.425,
,-5012570.041,-101.425,
,-5012570.042,-101.425,
,-5012570.043,-101.424,
,-5012570.044,-101.423,
,-5012570.045,-101.422,
,-5012570.046,-101.421,
,-5012570.046,-101.419,
,-5012570.049,-101.419,
,-5012570.051,-101.420,
,-5012570.052,-101.419,
,-5012570.052,-101.419,
,-5012570.053,-101.418,
,-5012570.054,-101.417,
,-5012570.054,-101.417,
,-5012570.055,-101.417,
,-5012570.055,-101.416,
,-5012570.056,-101.415,
,-5012570.057,-101.415,
,-5012570.059,-101.415,
,-5012570.059,-101.415,
,-5012570.060,-101.414,
,-5012570.060,-101.414,
,-5012570.061,-101.414,
,-5012570.061,-101.414,
